timestamp,PT_amount,PT_cash,PT_py_index_high,HEDGE_collateral,HEDGE_positions_0_amount,HEDGE_positions_0_entry_price,HEDGE_positions_0_max_leverage,PT_seconds_to_expiry,PT_implied_apy,PT_asset_price,PT_sy_exchange_rate,PT_total_pt,PT_total_sy,PT_scalar_root,PT_ln_fee_rate_root,HEDGE_mark_price,HEDGE_funding_rate,PT_balance,HEDGE_balance,net_balance
2026-03-15 00:00:00+00:00,35.69638446201792,0.0,1.2293295646829032,33259.67823091667,-34.188955856370946,1938.57,10.0,56592000.0,0.023819714388773727,2177.73,1.2293295646829032,97.57536424030774,991.9139505295026,86.36,0.000499875,2177.73,1.6799999999999975e-06,74521.57159096378,25083.04754830699,99604.61913927077
2026-03-16 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2294142504359384,44849.897691958904,-28.185536500715877,1938.57,10.0,56505600.0,0.023819714388773727,2351.66,1.2294142504359384,97.57531841409629,991.9139861146796,86.36,0.000499875,2351.66,0.00024684,66388.51523008652,33206.734418878186,99595.2496489647
2026-03-17 00:00:00+00:00,29.399812150233917,105.71646281302492,1.229495317276808,44853.85559515987,-28.185536500715877,1938.57,10.0,56419200.0,0.023819714388773727,2316.45,1.229495317276808,97.57531841409629,991.9139861146796,86.36,0.000499875,2316.45,6.062e-05,65400.313489056956,34203.10506226936,99603.41855132632
2026-03-18 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2295756848112194,44854.72820293776,-28.185536500715877,1938.57,10.0,56332800.0,0.023819714388773727,2201.95,1.2295756848112194,85.32979739676432,875.8386084073263,86.36,0.000499875,2201.95,1.4060000000000001e-05,62176.86452539898,37431.22159937922,99608.0861247782
2026-03-19 00:00:00+00:00,29.399812150233917,105.71646281302492,1.229658339082505,44854.014594872846,-28.185536500715877,1938.57,10.0,56246400.0,0.023819714388773727,2136.56,1.229658339082505,85.32979703118846,900.5003072704873,86.36,0.000499875,2136.56,-1.185e-05,60337.45902923868,39273.56022309611,99611.01925233478
2026-03-20 00:00:00+00:00,29.399812150233917,105.71646281302492,1.229740730883299,44846.53747814997,-28.185536500715877,1938.57,10.0,56160000.0,0.023819714388773727,2145.08,1.229740730883299,86.32979703118846,899.7236789955329,86.36,0.000499875,2145.08,-0.00012367,60581.546493677735,39025.94233538714,99607.48882906488
2026-03-21 00:00:00+00:00,29.399812150233917,105.71646281302492,1.229820943604984,44849.801185837525,-28.185536500715877,1938.57,10.0,56073600.0,0.023819714388773727,2083.37,1.229820943604984,86.32977542873031,1347.7649010967318,86.36,0.000499875,2083.37,5.558e-05,58845.5565381592,40768.535500533864,99614.09203869307
2026-03-22 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2299195649398524,44845.55999809574,-28.185536500715877,1938.57,10.0,55987200.0,0.023819714388773727,2052.85,1.2299195649398524,87.54616400843338,1346.8129874648712,86.36,0.000499875,2052.85,-7.329999999999999e-05,57988.789534678246,41624.516886793936,99613.30642147218
2026-03-23 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2300037435770046,44845.47815114507,-28.185536500715877,1938.57,10.0,55900800.0,0.023819714388773727,2151.01,1.2300037435770046,103.82854026669392,1334.1071281393245,86.36,0.000499875,2151.01,-1.3500000000000057e-06,60760.46438606718,38857.74277693298,99618.20716300016
2026-03-24 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2300860267230662,44846.88750486025,-28.185536500715877,1938.57,10.0,55814400.0,0.023819714388773727,2155.29,1.2300860267230662,103.82854026540083,1334.1510258406295,86.36,0.000499875,2155.29,2.3199999999999998e-05,60885.072757011294,38738.518034425106,99623.5907914364
2026-03-25 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2301677124948496,44846.825787554684,-28.185536500715877,1938.57,10.0,55728000.0,0.023819714388773727,2168.0,1.2301677124948496,103.82854026540083,1334.1510258638027,86.36,0.000499875,2168.0,-1.0100000000000005e-06,61247.43897913839,38380.21814819544,99627.65712733383
2026-03-26 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2302505372441215,44845.059086141875,-28.185536500715877,1938.57,10.0,55641600.0,0.023819714388773727,2059.17,1.2302505372441215,103.82854026540083,1334.1510258638027,86.36,0.000499875,2059.17,-3.0440000000000007e-05,58181.97150730188,41445.88338415554,99627.85489145742
2026-03-27 00:00:00+00:00,29.399812150233917,105.71646281302492,1.230333415095617,44831.8811268078,-28.185536500715877,1938.57,10.0,55555200.0,0.023819714388773727,1991.58,1.230333415095617,103.07278024993141,1340.0873791770514,86.36,0.000499875,1991.58,-0.00023475999999999998,56279.304806180655,43337.76583690485,99617.0706430855
2026-03-28 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2304144951331257,44824.55823556826,-28.185536500715877,1938.57,10.0,55468800.0,0.023819714388773727,1993.48,1.2304144951331257,99.67398209785715,1342.7417895564506,86.36,0.000499875,1993.48,-0.00013033,56336.5217855458,43276.890426313956,99613.41221185976
2026-03-29 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2304948302374799,44819.77338477522,-28.185536500715877,1938.57,10.0,55382400.0,0.023819714388773727,1983.44,1.2304948302374799,99.67398209785715,1342.7417895564506,86.36,0.000499875,1983.44,-8.559e-05,56056.928327395675,43555.08836198809,99612.01668938377
2026-03-30 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2305760432839803,44821.31723788632,-28.185536500715877,1938.57,10.0,55296000.0,0.023819714388773727,2025.69,1.2305760432839803,99.70178432149628,1342.7155991600555,86.36,0.000499875,2025.69,2.7040000000000002e-05,57252.45161950474,42365.79329794394,99618.24491744868
2026-03-31 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2306576235654545,44821.9359056407,-28.185536500715877,1938.57,10.0,55209600.0,0.023819714388773727,2104.49,1.2306576235654545,99.70178432149628,1342.802149060299,86.36,0.000499875,2104.49,1.043e-05,59479.3073479654,40145.39168944192,99624.69903740732
2026-04-01 00:00:00+00:00,29.399812150233917,105.71646281302492,1.2307396505446229,44827.333062816826,-28.185536500715877,1938.57,10.0,55123200.0,0.023819714388773727,2138.8,1.2307396505446229,99.70178432149628,1342.802149060299,86.36,0.000499875,2138.8,8.953e-05,60451.18091150024,39183.743089278476,99634.92400077872
