,timestamp,UNISWAP_V3_token0_amount,UNISWAP_V3_token1_amount,UNISWAP_V3_entry_token0_amount,UNISWAP_V3_entry_token1_amount,UNISWAP_V3_price_init,UNISWAP_V3_price_lower,UNISWAP_V3_price_upper,UNISWAP_V3_liquidity,UNISWAP_V3_cash,UNISWAP_V3_tvl,UNISWAP_V3_volume,UNISWAP_V3_fees,UNISWAP_V3_price,UNISWAP_V3_balance,net_balance
10,2025-01-11 10:00:00+00:00,501984.14783488534,152.5715990333529,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1562.1976626568935,324677701.81598914,76798.41961256703,230.3952588377011,3255.26,1000206.5689668546,1000206.5689668546
11,2025-01-11 11:00:00+00:00,507629.61127047543,150.84196723947895,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1569.108514063217,324677701.81598914,76798.41961256703,230.3952588377011,3272.7,1002859.2259691813,1002859.2259691813
12,2025-01-11 12:00:00+00:00,507361.27522957086,150.92396988993954,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1576.0193654695465,324677701.81598914,76798.41961256703,230.3952588377011,3271.87,1002740.9039588369,1002740.9039588369
13,2025-01-11 13:00:00+00:00,505591.99179214047,151.46517851442593,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1582.9302168758743,324677701.81598914,76798.41961256703,230.3952588377011,3266.4,1001920.7811085372,1001920.7811085372
14,2025-01-11 14:00:00+00:00,509112.9279042484,150.389045327238,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1589.8410682822007,324677701.81598914,76798.41961256703,230.3952588377011,3277.29,1003571.2833330345,1003571.2833330345
15,2025-01-11 15:00:00+00:00,506779.2246794208,151.1019142221048,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1596.7519196885248,324677701.81598914,76798.41961256703,230.3952588377011,3270.07,1002489.8132393876,1002489.8132393876
16,2025-01-11 16:00:00+00:00,508085.3812541291,150.70273301877478,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1603.6627710948528,324677701.81598914,76798.41961256703,230.3952588377011,3274.11,1003106.3692293246,1003106.3692293246
17,2025-01-11 17:00:00+00:00,507047.6345531722,151.01984386375972,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1610.5736225011801,324677701.81598914,76798.41961256703,230.3952588377011,3270.9,1002629.0154696452,1002629.0154696452
18,2025-01-11 18:00:00+00:00,509032.1639953738,150.41368977111955,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1617.484473907505,324677701.81598914,76798.41961256703,230.3952588377011,3277.04,1003561.326396831,1003561.326396831
19,2025-01-11 19:00:00+00:00,509171.0760112472,150.37130307366323,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1624.3953253138313,324677701.81598914,76798.41961256703,230.3952588377011,3277.47,1003632.9060213999,1003632.9060213999
20,2025-01-11 20:00:00+00:00,515882.91377377906,148.32990205552392,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1631.306176720161,324677701.81598914,76798.41961256703,230.3952588377011,3298.28,1006747.7693021927,1006747.7693021927
21,2025-01-11 21:00:00+00:00,518270.9591366099,147.6066876090343,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1638.2170281264905,324677701.81598914,76798.41961256703,230.3952588377011,3305.7,1007852.603393921,1007852.603393921
22,2025-01-11 22:00:00+00:00,512440.95264019014,149.3751581668867,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1645.1278795328176,324677701.81598914,76798.41961256703,230.3952588377011,3287.6,1005171.8505091798,1005171.8505091798
23,2025-01-11 23:00:00+00:00,510582.2931946809,149.94100857725266,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1961128155759754e+18,1652.0387309391472,324677701.81598914,76798.41961256703,230.3952588377011,3281.84,1004316.7315147909,1004316.7315147909
24,2025-01-12 00:00:00+00:00,510688.8229172912,149.90854984463485,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1911743773309601e+18,1662.38250877909,322971134.664947,114487.24801641908,343.4617440492573,3282.17,1004376.5504696354,1004376.5504696354
25,2025-01-12 01:00:00+00:00,512528.0373355804,149.3486704191018,498500.0000000002,153.64368227041285,3244.52,1890.7894070142986,5567.468270843974,1.1911743773309601e+18,1672.7262866190383,322971134.664947,114487.24801641908,343.4617440492573,3287.87,1005239.7766330518,1005239.7766330518
